,branch-load-misses_mean,branch-load-misses_std,branch-load-misses_max,branch-load-misses_med,branch-loads_mean,branch-loads_std,branch-loads_max,branch-loads_med,branch-misses_mean,branch-misses_std,branch-misses_max,branch-misses_med,branches_mean,branches_std,branches_max,branches_med,bus-cycles_mean,bus-cycles_std,bus-cycles_max,bus-cycles_med,cache-misses_mean,cache-misses_std,cache-misses_max,cache-misses_med,cache-references_mean,cache-references_std,cache-references_max,cache-references_med,cpu-cycles_mean,cpu-cycles_std,cpu-cycles_max,cpu-cycles_med,dTLB-load-misses_mean,dTLB-load-misses_std,dTLB-load-misses_max,dTLB-load-misses_med,dTLB-loads_mean,dTLB-loads_std,dTLB-loads_max,dTLB-loads_med,dTLB-store-misses_mean,dTLB-store-misses_std,dTLB-store-misses_max,dTLB-store-misses_med,dTLB-stores_mean,dTLB-stores_std,dTLB-stores_max,dTLB-stores_med,instructions_mean,instructions_std,instructions_max,instructions_med,iTLB-load-misses_mean,iTLB-load-misses_std,iTLB-load-misses_max,iTLB-load-misses_med,iTLB-loads_mean,iTLB-loads_std,iTLB-loads_max,iTLB-loads_med,L1-dcache-load-misses_mean,L1-dcache-load-misses_std,L1-dcache-load-misses_max,L1-dcache-load-misses_med,L1-dcache-loads_mean,L1-dcache-loads_std,L1-dcache-loads_max,L1-dcache-loads_med,L1-dcache-stores_mean,L1-dcache-stores_std,L1-dcache-stores_max,L1-dcache-stores_med,L1-icache-load-misses_mean,L1-icache-load-misses_std,L1-icache-load-misses_max,L1-icache-load-misses_med,LLC-load-misses_mean,LLC-load-misses_std,LLC-load-misses_max,LLC-load-misses_med,LLC-loads_mean,LLC-loads_std,LLC-loads_max,LLC-loads_med,LLC-store-misses_mean,LLC-store-misses_std,LLC-store-misses_max,LLC-store-misses_med,LLC-store_mean,LLC-store_std,LLC-store_max,LLC-store_med,node-loads_mean,node-loads_std,node-loads_max,node-loads_med,node-stores_mean,node-stores_std,node-stores_max,node-stores_med
L1-dcache-loads_std,0.3064735681616119,0.5936691866149987,0.5812332405391403,0.11119435178883891,0.5641931488257431,0.739919894731783,0.6148665153321655,0.5163839255483536,0.3064751323354042,0.5936712170915197,0.5812223480199334,0.11119383222426017,0.5654717219762783,0.7379853864742832,0.5719991359904245,0.5170590468019042,0.5438430405910814,0.5238996092932552,0.5709201036980474,0.5168297862437892,0.40800797600278843,0.33597015220506965,0.41763678040223384,0.4216575630415915,0.32935029191246223,0.3950664939223325,0.46740387510573306,0.3071168718209821,0.5221445604422612,0.6558038021641087,0.5612805809406867,0.4487371190563487,0.14508712009046942,0.26642531580871853,0.3307542550649219,0.113961805704524,0.7202775512317424,0.9792814426374237,0.8853032172604325,0.6061505533083996,0.23254723881995074,0.2942362181261975,0.27549910987265935,0.22089956137763106,0.5090229581109704,0.8048476669536134,0.7315170575894784,0.37755262187048544,0.657599861711823,0.8785254087146083,0.6796285953403628,0.5662832973876264,0.14772578974493103,0.26152031187466745,0.2764335428591518,0.09844138392348575,0.31707808787508773,0.3631824667142259,0.3826575589982922,0.26040473165832306,0.29722028061239636,0.3833757079126339,0.44214982053111057,0.2859704192651297,0.7258565440648325,,0.8942031574211113,0.5943958686949842,0.5173135161576136,0.8250904344784435,0.7351174996545166,0.3803972107256517,0.3209133655047721,0.4253381597950224,0.4769005309236644,0.24736640058537127,0.39047446206860353,0.22597803554994023,0.2402949189066033,0.42663078602735693,0.2971921119470985,0.39854361022377455,0.44014130924206896,0.2631074056723622,0.3858562502868987,0.349679819470721,0.3700145614895834,0.41121756643714935,0.36107459595349867,0.32531135647149234,0.37360198575404835,0.39090942172326737,0.39576056277247684,0.20157486725378226,0.2862304451610643,0.4292865747850409,0.38014628863368327,0.30949559159173845,0.3457598018049991,0.4172493959531227
L1-dcache-loads_max,0.34096705936984917,0.4480529099223792,0.5339038635015315,0.21740797423488636,0.6676023472357969,0.668227162427824,0.6634150839454657,0.6253213860513562,0.3409681297218014,0.44805667582782227,0.5339010185617299,0.2174077554133125,0.6671531683578589,0.6655086038972571,0.6271648497835061,0.6256175193526613,0.6273719446487137,0.31351498958984975,0.5942606818010705,0.598632975165168,0.4659702846378421,0.3728420534020477,0.44403426215821756,0.4692238547863081,0.39679732089135217,0.42419310287960993,0.5021875888938356,0.37390403041021625,0.6047944074569451,0.4708096621326835,0.5837308378634136,0.5459428256487227,0.21167995648905896,0.3191286411896341,0.38245149505965526,0.17789114523332794,0.7861354279979251,0.8693231873264659,0.9440825457618032,0.6955833035394604,0.29864542807905337,0.3470653138731606,0.3087755196461765,0.28323173198149226,0.5739286931440188,0.7290322880296279,0.7845385527338824,0.4690150491416331,0.7386065907641111,0.7709109848734638,0.7325603418679841,0.6633293518217952,0.21592617829096958,0.30454149812614556,0.3120168403714271,0.16382081011320487,0.3757411487876371,0.3880150823570051,0.41346434687024225,0.32801197286556305,0.3604715273224405,0.3873953467821965,0.4335708636481795,0.34558733470705655,0.7910444959413874,0.8942031574211113,,0.6868815898784036,0.5782177085294702,0.749073805235736,0.8262346462539345,0.46650918477069786,0.3912892051957672,0.45491648595750506,0.5245923848755291,0.3253244328406034,0.439522611679534,0.2573571571033416,0.2638741117687315,0.46559752137466337,0.3639390486280846,0.4127905938986575,0.4344639198295423,0.33298603708080143,0.41992464590703155,0.3649660867535363,0.376531041609654,0.44626480386977085,0.41017365336867756,0.34045515739254284,0.3828327917009777,0.4382306032607628,0.441489532173369,0.23251842546624077,0.3034470659810046,0.46108269701937254,0.4081323554774452,0.3227340048818751,0.34581791612219825,0.4399613994240757
L1-dcache-loads_med,0.445896748101177,0.1969974462570017,0.30395657125577713,0.45810874163479015,0.8718658213820438,0.5585832982315068,0.6137168289139671,0.8888720646454679,0.4458964014787291,0.19699799365272036,0.3039491194418161,0.4581146353637457,0.8688841732998893,0.557319800405352,0.578562580000797,0.8867658304595597,0.7341009379468244,-0.08441765944680579,0.447407025989191,0.744489947483832,0.4657561897849012,0.3825371420653936,0.3551520553570475,0.43639887100107067,0.4263243025274041,0.36964829215869377,0.4008986860705291,0.4018173800054674,0.7550241569035191,0.11288033568275495,0.4061869669604583,0.7724683313901108,0.19250647582820063,0.19894850144961618,0.23835782725410043,0.17344089113728706,0.9618240257528499,0.5955799866963788,0.6906936230915236,0.9876328094981643,0.26210429089461623,0.25484657661494015,0.22702515007364235,0.23751745913872574,0.7070896878970521,0.45957314973424396,0.5220018026900546,0.7110097657538914,0.9135623157131689,0.5119962443096384,0.5342863016470569,0.9339213670154649,0.20076937287511296,0.19542274624493908,0.20344376200065253,0.17367028285349131,0.4437090607850753,0.3989873151594422,0.4202952593200283,0.3999141009244315,0.38473152074682504,0.2679266065876169,0.2410298587880015,0.3777514964986137,0.9651756074134402,0.5943958686949842,0.6868815898784036,,0.7099331918330635,0.45604164853078305,0.5174521278195418,0.7142509751963569,0.41532449851648606,0.37682671938676193,0.4104400844768257,0.3729433155630073,0.4308706398282302,0.26515167767329867,0.20624291376329523,0.425704056460047,0.37093840076451795,0.28689609613114697,0.25872569191305617,0.35523142697444554,0.45889719909089344,0.4181988594504662,0.3288608487564559,0.42531478592849997,0.4714887477756821,0.421005956595255,0.3668314197633108,0.4444985037904439,0.44095975364765994,0.24028962322864103,0.21610419049261476,0.430305731698087,0.4508743102261037,0.3878672781419585,0.3071938474021979,0.41881445210781343
L1-dcache-stores_mean,0.6152788459144687,0.3156606269381794,0.4396591707122976,0.5776416774183499,0.5374248159976164,0.28081809022753634,0.3331229933716673,0.535421731353184,0.6152785859305421,0.31566196390089796,0.4396476941285991,0.5776369502942347,0.5320756018497811,0.27353874843783915,0.2838622619788135,0.5325788669689033,0.8636717547572589,0.0514282679889946,0.5948927167551074,0.8579969598843266,0.6250260296468877,0.5228942028196133,0.5055847279353484,0.5872358735777661,0.5750527836347535,0.49279196789430035,0.527156406745923,0.5476990927375153,0.8765974399873664,0.28367705474176064,0.5462782082469674,0.8606462669232604,0.3145490435276954,0.33320118549670813,0.37325727600833336,0.2851632087068889,0.7395192262319321,0.5121424420637307,0.5873276022293146,0.7043970336486507,0.4070620127426769,0.4041065628927848,0.3550508068886391,0.37545517988789334,0.9905643839372015,0.6440894446069444,0.6950522478247186,0.9503164333496298,0.7723722850620368,0.50501757977658,0.4912998103125442,0.7553448615519058,0.3234048683096985,0.31080479952128887,0.2918138130268925,0.28247363635331846,0.5661076251975024,0.4936066905688828,0.5165253455547761,0.5281493664096829,0.544523919019859,0.41370272636756145,0.38948972706897217,0.5252812281137961,0.7428268607833617,0.5173135161576136,0.5782177085294702,0.7099331918330634,,0.6470815913292763,0.6887131051665786,0.9549843840521687,0.5539152201102862,0.486833521773476,0.5212021849926666,0.5082509623232643,0.5859551410148366,0.37665044582148605,0.3035416631002866,0.575297973079174,0.5225116191933842,0.41765119630443653,0.3811524314362426,0.499568576286726,0.6126283104232462,0.5692198042968168,0.48261268071808655,0.571355087649382,0.6249397339564303,0.5494441294309182,0.5103298084538568,0.594587854028019,0.5992210297824664,0.34203511248443763,0.3195720084032156,0.5855199294908492,0.6056109840751482,0.530434432685415,0.44720104952136874,0.5699622335869708
L1-dcache-stores_std,0.28665269972975965,0.5020849334640881,0.5081028936820239,0.14859729243155306,0.38136422324675034,0.5150268609016128,0.4273013547091857,0.33648876854811643,0.2866539748081546,0.502087577170378,0.5080850496116461,0.14858810687726576,0.38082033487398353,0.5060487595582165,0.38155812480205664,0.3353116377669517,0.5283906582723881,0.46380508115226493,0.529922129876172,0.520353150233648,0.4603557648765921,0.4248546352661089,0.48130792982343595,0.4781612342701768,0.3418739245748263,0.4166050135516029,0.4665553368052929,0.3253610185930413,0.507154269496195,0.5866422889056344,0.5127177452163065,0.45863647028819565,0.16005587417136682,0.3203547272684303,0.3807797447259986,0.12282047789339558,0.5650210656866328,0.7978725649837023,0.7423871832583715,0.4546152740712629,0.27575579944978323,0.3761186898788451,0.3530714287860637,0.26058852973565344,0.6333220959813416,0.9706207695799431,0.8929792645279729,0.47885798350862874,0.5504212417169728,0.7723822278870102,0.6031238378776874,0.46198028162182697,0.15944199905546794,0.3036438927217828,0.2950837650940741,0.10155730986113436,0.3272955612206226,0.388544428223041,0.41524465610650885,0.2784853395597203,0.31983058642558954,0.41003574441205776,0.42710597243359943,0.31081706136729825,0.5730753804158873,0.8250904344784435,0.7490738052357359,0.45604164853078305,0.6470815913292763,,0.9016388521005472,0.4780320796620949,0.3260165997795003,0.44285265307817245,0.47562757381557325,0.2531558423412806,0.44181498251308604,0.3005247861677061,0.2870285898712804,0.4766900474777361,0.3098551758692558,0.4021273344384938,0.4141296123638586,0.2805137224764298,0.4502986246294251,0.4374350746725602,0.4429079826794494,0.45916049468826003,0.4050028227519206,0.39498018604727725,0.43519214487553176,0.42637697424129256,0.4545260001877391,0.27200818713339336,0.3239493018528636,0.4929247896008104,0.4502271388124819,0.4054295295871964,0.4177654813099069,0.4772235649766905
L1-dcache-stores_max,0.33101434608489316,0.3791150218022363,0.4764072048308225,0.25253207551374585,0.45104216666491886,0.4473078899158816,0.4545233751581504,0.4117424220408807,0.33101522518112547,0.37911934433615035,0.4763995212156337,0.25252089395698857,0.45019999741381694,0.4403618316942853,0.41664696317439304,0.41137795661857424,0.608648112126949,0.28505487850862876,0.5601343700359657,0.5939038459217573,0.5182580146943276,0.4488912376974804,0.49877606811289055,0.5247199055508321,0.4129520949698544,0.4386378797663601,0.4951274449966637,0.40257703712973797,0.5810609315283032,0.4374549408817077,0.5436508687308251,0.5388380934377651,0.24271916436331656,0.38445419416663223,0.4327226081334965,0.21046098284828618,0.6060252184294465,0.7082174968008671,0.7821776144741303,0.5170151358413104,0.3653731424312953,0.44687425338213865,0.3872506722398796,0.3501717813593926,0.6818093398336132,0.8776746841675284,0.9508791774522088,0.5522166321852274,0.6064943938389317,0.6816128666949821,0.6434261677125791,0.5309405601530116,0.24209153892198076,0.35747130820640916,0.336057059581487,0.18871049305340035,0.3809474137282093,0.3964063689756126,0.42406828406727326,0.3494102002193908,0.38649864850931065,0.40315894703651556,0.4204826639554889,0.3795306263638032,0.6097682253341999,0.7351174996545166,0.8262346462539346,0.5174521278195418,0.6887131051665785,0.9016388521005472,,0.5459785177924311,0.3955520688098817,0.4615774468188984,0.5118540656928584,0.33782696068589596,0.48894862788307447,0.3128488835092236,0.28461316853113855,0.5139134205282422,0.3830034705508993,0.4166701396591833,0.41595752795291824,0.3639321405565381,0.48641399270047947,0.4429189586502062,0.434150793871213,0.4975954209484501,0.45591938347846317,0.39972015471416394,0.43257488479358,0.4774912529589055,0.49726813250285107,0.2836149884449862,0.3193001266587115,0.5224915881579593,0.48230574865217035,0.409909593187201,0.40308031979585235,0.5068301316880438
L1-dcache-stores_med,0.5983435586897821,0.22915597116637546,0.3579951533922168,0.6096554608681772,0.5130270379067434,0.20600451829009342,0.2699748038219247,0.5364702273555487,0.5983430406758684,0.2291567003993901,0.3579891589496226,0.6096559824041952,0.5086089356326249,0.20082265611261563,0.22756660512633858,0.5358626956973729,0.8415787570930139,-0.034123789258583524,0.5402952511343719,0.8567749759088524,0.6096336137308552,0.4873048657259527,0.46692892653749235,0.5674525363619327,0.5774942529448869,0.4747510670399836,0.5030454239731957,0.548496139162336,0.8597551331389621,0.1919125316571317,0.48647684689088794,0.8812076670201376,0.3105003314908859,0.30396768317405687,0.3387717575846892,0.28583394969693693,0.6932800267473456,0.3820368443073856,0.4762294471705162,0.7065279559136973,0.3931448165387933,0.3711582932628029,0.3272561920845946,0.361792359782287,0.9486321073252764,0.48330795525836584,0.5531440106587511,0.984192443981063,0.7428615298443743,0.39965520451602815,0.41019223938456806,0.7713119883468713,0.3218886674844475,0.28601274981064106,0.26773971559982185,0.28905251261860015,0.5738653343355068,0.4807001771679109,0.5012076380868181,0.5410205820561247,0.540148305127279,0.37032382941732434,0.3345265102452232,0.5259320801184445,0.6942555822888362,0.3803972107256517,0.46650918477069786,0.7142509751963568,0.9549843840521687,0.47803207966209493,0.5459785177924311,,0.5584327934665673,0.46301937034257756,0.4953655096732847,0.5240595222519993,0.5764379057263375,0.35933780979181934,0.2847936999299078,0.5618388091827373,0.5194343000157194,0.3853570816963786,0.3388390606908248,0.4989589047814003,0.5975803863061468,0.5483881935404062,0.45874821137881644,0.5526707271698187,0.6220849178822392,0.5368884579256161,0.49443952007042663,0.5866449957172513,0.5885289671830695,0.32633146937195445,0.2919420802254604,0.5685012362485782,0.5902945595938968,0.5103121646490055,0.4285608696584011,0.5481480274709158
L1-icache-load-misses_mean,0.36406857376730406,0.17296344371962813,0.29512406216942977,0.3580213985479343,0.32673405796516863,0.160976738178612,0.20794532139024335,0.3441512403524798,0.36406850659398277,0.1729657854873625,0.29512930740509774,0.35802015288070493,0.32250741881367895,0.15781188587488035,0.1675953448651823,0.34312210521133896,0.7218703278868788,0.09275680333281572,0.5586145506414525,0.7277087352244412,0.7891044536755397,0.6337074097406687,0.6506745436677208,0.7680512757572416,0.963031233765115,0.8338685093798665,0.8230489104946606,0.9224267215039026,0.6962387667741793,0.29652599258457946,0.4838094261880641,0.7044779000149862,0.6772347645533172,0.6789788424472546,0.6903896100264655,0.6254276916310376,0.4186513894147489,0.3183886309962254,0.3955404067385599,0.41193238399268545,0.7422674836457227,0.631774570701784,0.5019820377450941,0.7176144495098054,0.5489049610918166,0.32469899890601217,0.39966594884756745,0.5554845873554214,0.465798877969305,0.320505972681842,0.32146292142868066,0.47586357964758585,0.7094630340109933,0.6117539273352606,0.5161239983735377,0.6416638901131435,0.9049663998659818,0.7633715790790017,0.7153244307508322,0.8546786820027211,0.8579047893954554,0.6130098958432963,0.583755398083321,0.8358977910863384,0.42169772696146485,0.3209133655047721,0.39128920519576726,0.41532449851648606,0.5539152201102862,0.32601659977950026,0.3955520688098817,0.5584327934665673,,0.8441302101600276,0.8397860080869932,0.943669790757131,0.7430160325843851,0.4915319513763246,0.40232348567168436,0.7198368064069587,0.9196441462614681,0.7383254797593688,0.6017817473751375,0.8817199317625173,0.7483137042733538,0.6293118894761085,0.55759936846409,0.7358220613007939,0.8778120249912271,0.6443158636254657,0.6333381315539017,0.8866348677999543,0.7439036236762805,0.45574672474289446,0.42889448953437675,0.7268441891383174,0.729424457765046,0.5852155847025793,0.5502114264577583,0.7278850343434305
L1-icache-load-misses_std,0.3586002390051479,0.3162733524818132,0.3873030873914465,0.28944074820477383,0.3097464190601136,0.28930948210652613,0.2750482764351988,0.3178894920404831,0.358600650857631,0.3162761982831651,0.38730933175730353,0.2894368928689632,0.3075455870004665,0.2846591058959169,0.23764218324106706,0.31895867203617123,0.6570593748350202,0.32444036082341304,0.6114673080979245,0.6626661749907501,0.7354043055824647,0.6721917100978654,0.7051899107382121,0.743669361272594,0.7891897079203397,0.9275398926375801,0.8830251914539634,0.6885649958930817,0.6229717903288208,0.4742870544963436,0.5447353565867794,0.615060887904082,0.4436334903607222,0.6463491931306864,0.6433290731622119,0.3716394941328075,0.399723368524936,0.422331459432021,0.4610071192437944,0.3762153485938186,0.5427161032727884,0.5825647744498805,0.43510624866995545,0.5220124798865053,0.4842442296181858,0.44136526282538313,0.4653067749941244,0.4638413070009184,0.436331543804021,0.43092855318201234,0.38393632837229136,0.432799040644426,0.4692474144166829,0.6111442021856875,0.5069089590550214,0.3686283634217918,0.7941950256060415,0.869749522165059,0.8019529907592332,0.6117723586459154,0.6767906908158448,0.72489451324682,0.6410919930304996,0.6348835457613925,0.4020361003947272,0.4253381597950223,0.45491648595750506,0.37682671938676193,0.48683352177347594,0.44285265307817245,0.46157744681889845,0.46301937034257756,0.8441302101600276,,0.9384728990605462,0.6581176197891709,0.7055610767416294,0.523417603314914,0.447925816164503,0.7046770397971881,0.7306669751236005,0.826344828970343,0.6669827433629537,0.6360540336440926,0.6947125556571716,0.6221948325104458,0.5821667118101957,0.7092732499751904,0.7601763236357029,0.6598513908668863,0.6430239372238903,0.786946405410153,0.704435675506147,0.4817322731519007,0.4807361325928539,0.723615001815171,0.6759863983406168,0.5734930186939727,0.5747030787483333,0.7161165517085484
L1-icache-load-misses_max,0.35114191436505626,0.3257466915752444,0.4345685795539133,0.282470033965399,0.32507647101418075,0.301879541810742,0.3106556934432173,0.32315608280897545,0.35114247858193465,0.32575012411238696,0.43457093103315353,0.28246759601673715,0.3204125945983078,0.29600982923178726,0.268457310171201,0.32256909593005106,0.6956594344723853,0.3292163218634209,0.6653829614729316,0.6955071915926984,0.7657674890215946,0.6329634040669669,0.7177974736407303,0.7743846960747801,0.8085239514367536,0.8781345797218826,0.9252779987805351,0.7204306824291985,0.6480063757132624,0.5050090795155995,0.6027875414374783,0.6331846455799933,0.4770994420738807,0.6377904236614881,0.7006374597751849,0.39877380791974576,0.4419058789030522,0.4736280686208238,0.5300878006702547,0.4082175686000312,0.5851308068499101,0.5787358344344973,0.45753614768995987,0.5593324545226593,0.5211663724976479,0.4732253106237474,0.5147206687771433,0.49834257681576616,0.47162136526388976,0.478355431096823,0.4379795413730174,0.45871527452054073,0.5019436489960287,0.609839765570522,0.5593369011584318,0.3952754729243687,0.7854730424318224,0.8126010778686462,0.7934956180909011,0.6465131312047858,0.7011957315578632,0.6703340415232742,0.6655093358654993,0.6595733812794414,0.44182710319156493,0.4769005309236644,0.5245923848755291,0.4104400844768256,0.5212021849926666,0.47562757381557325,0.5118540656928583,0.4953655096732847,0.8397860080869932,0.9384728990605461,,0.6835889727491639,0.7322891104537567,0.490556797096737,0.4479961884431905,0.7402083917283614,0.7526680124485119,0.7911592187085085,0.7094183513086842,0.6654754892853032,0.7189279582766116,0.6116908635274528,0.5886795472631074,0.7468814777081751,0.774165257203523,0.6165299633551138,0.6411970867191158,0.8081705346265066,0.7326315149170386,0.44722264544995083,0.4861157943210351,0.756155636453382,0.7027252266401729,0.5519858864492696,0.5728184952103264,0.7560189466164566
